skillID,commonName,commonValue
400004084,damR_5th,5*x
400004084,targetPlus_5th,log20(x)
400004084,ignoreMobpdpR,log40(x)*20
400004084,bdR,log70(x)*20
400004085,maxLevel,50
400004085,damR_5th,5*x
400004085,targetPlus_5th,log20(x)
400004085,ignoreMobpdpR,log40(x)*20
400004085,bdR,log70(x)*20
400004086,maxLevel,50
400004086,damR_5th,3*x
400004086,targetPlus_5th,log20(x)
400004086,ignoreMobpdpR,log40(x)*20
400004086,bdR,log70(x)*20
400004087,maxLevel,50
400004087,damR_5th,3*x
400004087,nbdR,log20(x)*10
400004087,ignoreMobpdpR,log40(x)*20
400004087,bdR,log70(x)*20
400004088,maxLevel,50
400004088,damR_5th,3*x
400004088,targetPlus_5th,log20(x)
400004088,ignoreMobpdpR,log40(x)*20
400004088,bdR,log70(x)*20
400004089,maxLevel,50
400004089,damR_5th,3*x
400004089,ignoreMobpdpR,log40(x)*20
400004089,bdR,log70(x)*20
400004089,cr,log20(x)*5
400004090,maxLevel,50
400004090,damR_5th,2*x
400004090,targetPlus_5th,log20(x)
400004090,ignoreMobpdpR,log40(x)*20
400004090,bdR,log70(x)*20
400004091,maxLevel,50
400004091,damR_5th,2*x
400004091,ignoreMobpdpR,log40(x)*20
400004091,bdR,log70(x)*20
400004091,nbdR,log20(x)*10
400004092,maxLevel,50
400004092,damR_5th,2*x
400004092,targetPlus_5th,log20(x)
400004092,ignoreMobpdpR,log40(x)*20
400004092,bdR,log70(x)*20
400004093,maxLevel,50
400004093,damR_5th,7*x
400004093,targetPlus_5th,log20(x)
400004093,ignoreMobpdpR,log40(x)*20
400004093,bdR,log70(x)*20
400004094,maxLevel,50
400004094,damR_5th,7*x
400004094,targetPlus_5th,log20(x)
400004094,ignoreMobpdpR,log40(x)*20
400004094,bdR,log70(x)*20
400004095,maxLevel,50
400004095,damR_5th,5*x
400004095,targetPlus_5th,log20(x)
400004095,ignoreMobpdpR,log40(x)*20
400004095,bdR,log70(x)*20
400004096,maxLevel,50
400004096,damR_5th,5*x
400004096,targetPlus_5th,log20(x)
400004096,ignoreMobpdpR,log40(x)*20
400004096,bdR,log70(x)*20
400004097,maxLevel,50
400004097,damR_5th,2*x
400004097,ignoreMobpdpR,log40(x)*20
400004097,bdR,log70(x)*20
400004097,cr,log20(x)*5
400004098,maxLevel,50
400004098,damR_5th,3*x
400004098,nbdR,log20(x)*10
400004098,ignoreMobpdpR,log40(x)*20
400004098,bdR,log70(x)*20
400004099,maxLevel,50
400004099,damR_5th,3*x
400004099,targetPlus_5th,log20(x)
400004099,ignoreMobpdpR,log40(x)*20
400004099,bdR,log70(x)*20
400004100,maxLevel,50
400004100,damR_5th,3*x
400004100,ignoreMobpdpR,log40(x)*20
400004100,bdR,log70(x)*20
400004100,cr,log20(x)*5
400004102,maxLevel,50
400004102,damR_5th,3*x
400004102,targetPlus_5th,log20(x)
400004102,ignoreMobpdpR,log40(x)*20
400004102,bdR,log70(x)*20
400004103,maxLevel,50
400004103,damR_5th,2*x
400004103,ignoreMobpdpR,log40(x)*20
400004103,bdR,log70(x)*20
400004103,cr,log20(x)*5
400004104,maxLevel,50
400004104,damR_5th,2*x
400004104,ignoreMobpdpR,log40(x)*20
400004104,bdR,log70(x)*20
400004104,cr,log20(x)*5
400004105,maxLevel,50
400004105,damR_5th,2*x
400004105,targetPlus_5th,log20(x)
400004105,ignoreMobpdpR,log40(x)*20
400004105,bdR,log70(x)*20
400004106,maxLevel,50
400004106,damR_5th,2*x
400004106,targetPlus_5th,log20(x)
400004106,ignoreMobpdpR,log40(x)*20
400004106,bdR,log70(x)*20
400004107,maxLevel,50
400004107,damR_5th,5*x
400004107,targetPlus_5th,log20(x)
400004107,ignoreMobpdpR,log40(x)*20
400004107,bdR,log70(x)*20
400004108,maxLevel,50
400004108,damR_5th,5*x
400004108,targetPlus_5th,log20(x)
400004108,ignoreMobpdpR,log40(x)*20
400004108,bdR,log70(x)*20
400004109,maxLevel,50
400004109,damR_5th,3*x
400004109,targetPlus_5th,log20(x)
400004109,ignoreMobpdpR,log40(x)*20
400004109,bdR,log70(x)*20
400004110,maxLevel,50
400004110,damR_5th,3*x
400004110,ignoreMobpdpR,log40(x)*20
400004110,cr,log20(x)*5
400004110,bdR,log70(x)*20
400004112,maxLevel,50
400004112,damR_5th,3*x
400004112,targetPlus_5th,log20(x)
400004112,ignoreMobpdpR,log40(x)*20
400004112,bdR,log70(x)*20
400004113,maxLevel,50
400004113,damR_5th,3*x
400004113,targetPlus_5th,log20(x)
400004113,ignoreMobpdpR,log40(x)*20
400004113,bdR,log70(x)*20
400004114,maxLevel,50
400004114,damR_5th,2*x
400004114,ignoreMobpdpR,log40(x)*20
400004114,bdR,log70(x)*20
400004114,targetPlus_5th,log20(x)
400004115,maxLevel,50
400004115,damR_5th,2*x
400004115,targetPlus_5th,log20(x)
400004115,ignoreMobpdpR,log40(x)*20
400004115,bdR,log70(x)*20
400004116,maxLevel,50
400004116,damR_5th,2*x
400004116,ignoreMobpdpR,log40(x)*20
400004116,bdR,log70(x)*20
400004116,cr,log20(x)*5
400004117,maxLevel,50
400004117,damR_5th,2*x
400004117,ignoreMobpdpR,log40(x)*20
400004117,bdR,log70(x)*20
400004117,cr,log20(x)*5
400004118,maxLevel,50
400004118,damR_5th,5*x
400004118,targetPlus_5th,log20(x)
400004118,ignoreMobpdpR,log40(x)*20
400004118,bdR,log70(x)*20
400004119,maxLevel,50
400004119,damR_5th,5*x
400004119,targetPlus_5th,log20(x)
400004119,ignoreMobpdpR,log40(x)*20
400004119,bdR,log70(x)*20
400004120,maxLevel,50
400004120,damR_5th,5*x
400004120,targetPlus_5th,log20(x)
400004120,ignoreMobpdpR,log40(x)*20
400004120,bdR,log70(x)*20
400004121,maxLevel,50
400004121,damR_5th,5*x
400004121,targetPlus_5th,log20(x)
400004121,ignoreMobpdpR,log40(x)*20
400004121,bdR,log70(x)*20
400004122,maxLevel,50
400004122,damR_5th,3*x
400004122,targetPlus_5th,log20(x)
400004122,ignoreMobpdpR,log40(x)*20
400004122,bdR,log70(x)*20
400004123,maxLevel,50
400004123,damR_5th,3*x
400004123,nbdR,log20(x)*10
400004123,ignoreMobpdpR,log40(x)*20
400004123,bdR,log70(x)*20
400004124,maxLevel,50
400004124,damR_5th,3*x
400004124,targetPlus_5th,log20(x)
400004124,ignoreMobpdpR,log40(x)*20
400004124,bdR,log70(x)*20
400004125,maxLevel,50
400004125,damR_5th,3*x
400004125,targetPlus_5th,log20(x)
400004125,ignoreMobpdpR,log40(x)*20
400004125,bdR,log70(x)*20
400004126,maxLevel,50
400004126,damR_5th,3*x
400004126,targetPlus_5th,log20(x)
400004126,ignoreMobpdpR,log40(x)*20
400004126,bdR,log70(x)*20
400004127,maxLevel,50
400004127,damR_5th,3*x
400004127,nbdR,log20(x)*10
400004127,ignoreMobpdpR,log40(x)*20
400004127,bdR,log70(x)*20
400004128,maxLevel,50
400004128,damR_5th,2*x
400004128,targetPlus_5th,log20(x)
400004128,ignoreMobpdpR,log40(x)*20
400004128,bdR,log70(x)*20
400004129,maxLevel,50
400004129,damR_5th,2*x
400004129,targetPlus_5th,log20(x)
400004129,ignoreMobpdpR,log40(x)*20
400004129,bdR,log70(x)*20
400004130,maxLevel,50
400004130,damR_5th,2*x
400004130,targetPlus_5th,log20(x)
400004130,ignoreMobpdpR,log40(x)*20
400004130,bdR,log70(x)*20
400004131,maxLevel,50
400004131,damR_5th,2*x
400004131,ignoreMobpdpR,log40(x)*20
400004131,bdR,log70(x)*20
400004131,cr,log20(x)*5
400004132,maxLevel,50
400004132,damR_5th,2*x
400004132,targetPlus_5th,log20(x)
400004132,bdR,log70(x)*20
400004132,cr,log40(x)*5
400004133,maxLevel,50
400004133,damR_5th,2*x
400004133,ignoreMobpdpR,log40(x)*20
400004133,bdR,log70(x)*20
400004133,cr,log20(x)*5
400004134,maxLevel,50
400004134,damR_5th,7*x
400004134,targetPlus_5th,log20(x)
400004134,ignoreMobpdpR,log40(x)*20
400004134,bdR,log70(x)*20
400004135,maxLevel,50
400004135,damR_5th,4*x
400004135,targetPlus_5th,log20(x)
400004135,ignoreMobpdpR,log40(x)*20
400004135,bdR,log70(x)*20
400004136,maxLevel,50
400004136,damR_5th,2*x
400004136,targetPlus_5th,log20(x)
400004136,ignoreMobpdpR,log40(x)*20
400004136,bdR,log70(x)*20
400004137,maxLevel,50
400004137,damR_5th,5*x
400004137,targetPlus_5th,log20(x)
400004137,ignoreMobpdpR,log40(x)*20
400004137,bdR,log70(x)*20
400004138,maxLevel,50
400004138,damR_5th,3*x
400004138,targetPlus_5th,log20(x)
400004138,ignoreMobpdpR,log40(x)*20
400004138,bdR,log70(x)*20
400004139,maxLevel,50
400004139,damR_5th,3*x
400004139,targetPlus_5th,log20(x)
400004139,ignoreMobpdpR,log40(x)*20
400004139,bdR,log70(x)*20
400004140,maxLevel,50
400004140,damR_5th,3*x
400004140,ignoreMobpdpR,log40(x)*20
400004140,bdR,log70(x)*20
400004140,cr,log20(x)*5
400004141,maxLevel,50
400004141,damR_5th,2*x
400004141,cr,log20(x)*5
400004141,ignoreMobpdpR,log40(x)*20
400004141,bdR,log70(x)*20
400004142,maxLevel,50
400004142,damR_5th,2*x
400004142,ignoreMobpdpR,log40(x)*20
400004142,bdR,log70(x)*20
400004142,cr,log20(x)*5
400004143,maxLevel,50
400004143,damR_5th,2*x
400004143,ignoreMobpdpR,log40(x)*20
400004143,bdR,log70(x)*20
400004143,cr,log20(x)*5
400004144,maxLevel,50
400004144,damR_5th,2*x
400004144,targetPlus_5th,log20(x)
400004144,ignoreMobpdpR,log40(x)*20
400004144,bdR,log70(x)*20
400004145,maxLevel,50
400004145,damR_5th,2*x
400004145,ignoreMobpdpR,log40(x)*20
400004145,bdR,log70(x)*20
400004145,cr,log20(x)*5
400004146,maxLevel,50
400004146,damR_5th,5*x
400004146,targetPlus_5th,log20(x)
400004146,ignoreMobpdpR,log40(x)*20
400004146,bdR,log70(x)*20
400004147,maxLevel,50
400004147,damR_5th,5*x
400004147,ignoreMobpdpR,log40(x)*20
400004147,bdR,log70(x)*20
400004147,cr,log20(x)*5
400004149,maxLevel,50
400004149,damR_5th,2*x
400004149,targetPlus_5th,log20(x)
400004149,ignoreMobpdpR,log40(x)*20
400004149,bdR,log70(x)*20
400004150,maxLevel,50
400004150,damR_5th,3*x
400004150,targetPlus_5th,log20(x)
400004150,ignoreMobpdpR,log40(x)*20
400004150,bdR,log70(x)*20
400004151,maxLevel,50
400004151,damR_5th,3*x
400004151,targetPlus_5th,log20(x)
400004151,ignoreMobpdpR,log40(x)*20
400004151,bdR,log70(x)*20
400004152,maxLevel,50
400004152,damR_5th,3*x
400004152,targetPlus_5th,log20(x)
400004152,ignoreMobpdpR,log40(x)*20
400004152,bdR,log70(x)*20
400004153,maxLevel,50
400004153,damR_5th,2*x
400004153,ignoreMobpdpR,log40(x)*20
400004153,bdR,log70(x)*20
400004153,cr,log20(x)*5
400004154,maxLevel,50
400004154,damR_5th,2*x
400004154,ignoreMobpdpR,log40(x)*20
400004154,bdR,log70(x)*20
400004154,cr,log20(x)*5
400004155,maxLevel,50
400004155,damR_5th,2*x
400004155,ignoreMobpdpR,log40(x)*20
400004155,bdR,log70(x)*20
400004155,nbdR,log20(x)*10
400004156,maxLevel,50
400004156,damR_5th,2*x
400004156,targetPlus_5th,log20(x)
400004156,ignoreMobpdpR,log40(x)*20
400004156,bdR,log70(x)*20
400004157,maxLevel,50
400004157,damR_5th,2*x
400004157,ignoreMobpdpR,log40(x)*20
400004157,bdR,log70(x)*20
400004157,cr,log20(x)*5
400004158,maxLevel,50
400004158,damR_5th,2*x
400004158,targetPlus_5th,log20(x)
400004158,ignoreMobpdpR,log40(x)*20
400004158,bdR,log70(x)*20
400004159,maxLevel,50
400004159,damR_5th,2*x
400004159,ignoreMobpdpR,log40(x)*20
400004159,bdR,log70(x)*20
400004159,cr,log20(x)*5
400004160,maxLevel,50
400004160,damR_5th,2*x
400004160,ignoreMobpdpR,log40(x)*20
400004160,bdR,log70(x)*20
400004160,cr,log20(x)*5
400004161,maxLevel,50
400004161,damR_5th,5*x
400004161,targetPlus_5th,log20(x)
400004161,ignoreMobpdpR,log40(x)*20
400004161,bdR,log70(x)*20
400004162,maxLevel,50
400004162,damR_5th,5*x
400004162,targetPlus_5th,log20(x)
400004162,ignoreMobpdpR,log40(x)*20
400004162,bdR,log70(x)*20
400004163,maxLevel,50
400004163,damR_5th,5*x
400004163,targetPlus_5th,log20(x)
400004163,ignoreMobpdpR,log40(x)*20
400004163,bdR,log70(x)*20
400004164,maxLevel,50
400004164,damR_5th,4*x
400004164,targetPlus_5th,log20(x)
400004164,ignoreMobpdpR,log40(x)*20
400004164,bdR,log70(x)*20
400004165,maxLevel,50
400004165,damR_5th,4*x
400004165,targetPlus_5th,log20(x)
400004165,ignoreMobpdpR,log40(x)*20
400004165,bdR,log70(x)*20
400004166,maxLevel,50
400004166,damR_5th,3*x
400004166,targetPlus_5th,log20(x)
400004166,ignoreMobpdpR,log40(x)*20
400004166,bdR,log70(x)*20
400004168,maxLevel,50
400004168,damR_5th,3*x
400004168,targetPlus_5th,log20(x)
400004168,ignoreMobpdpR,log40(x)*20
400004168,bdR,log70(x)*20
400004169,maxLevel,50
400004169,damR_5th,5*x
400004169,targetPlus_5th,log20(x)
400004169,ignoreMobpdpR,log40(x)*20
400004169,bdR,log70(x)*20
400004170,maxLevel,50
400004170,damR_5th,3*x
400004170,targetPlus_5th,log20(x)
400004170,ignoreMobpdpR,log40(x)*20
400004170,bdR,log70(x)*20
400004172,maxLevel,50
400004172,damR_5th,3*x
400004172,ignoreMobpdpR,log40(x)*20
400004172,bdR,log70(x)*20
400004172,cr,log20(x)*5
400004173,maxLevel,50
400004173,damR_5th,2*x
400004173,targetPlus_5th,log20(x)
400004173,ignoreMobpdpR,log40(x)*20
400004173,bdR,log70(x)*20
400004174,maxLevel,50
400004174,damR_5th,2*x
400004174,ignoreMobpdpR,log40(x)*20
400004174,bdR,log70(x)*20
400004174,cr,log20(x)*5
400004175,maxLevel,50
400004175,damR_5th,2*x
400004175,targetPlus_5th,log20(x)
400004175,ignoreMobpdpR,log40(x)*20
400004175,bdR,log70(x)*20
400004176,maxLevel,50
400004176,damR_5th,2*x
400004176,targetPlus_5th,log20(x)
400004176,ignoreMobpdpR,log40(x)*20
400004176,bdR,log70(x)*20
400004177,maxLevel,50
400004177,damR_5th,2*x
400004177,ignoreMobpdpR,log40(x)*20
400004177,bdR,log70(x)*20
400004177,cr,log20(x)*5
400004178,maxLevel,50
400004178,damR_5th,2*x
400004178,targetPlus_5th,log20(x)
400004178,ignoreMobpdpR,log40(x)*20
400004178,bdR,log70(x)*20
400004179,maxLevel,50
400004179,damR_5th,7*x
400004179,ignoreMobpdpR,log40(x)*20
400004179,bdR,log70(x)*20
400004180,maxLevel,50
400004180,damR_5th,2*x
400004180,ignoreMobpdpR,log40(x)*20
400004180,bdR,log70(x)*20
400004180,cr,log20(x)*5
400004181,maxLevel,50
400004181,damR_5th,7*x
400004181,targetPlus_5th,log20(x)
400004181,ignoreMobpdpR,log40(x)*20
400004181,bdR,log70(x)*20
400004182,maxLevel,50
400004182,damR_5th,5*x
400004182,targetPlus_5th,log20(x)
400004182,ignoreMobpdpR,log40(x)*20
400004182,bdR,log70(x)*20
400004183,maxLevel,50
400004183,damR_5th,2*x
400004183,targetPlus_5th,log20(x)
400004183,ignoreMobpdpR,log40(x)*20
400004183,bdR,log70(x)*20
400004184,maxLevel,50
400004184,damR_5th,3*x
400004184,targetPlus_5th,log20(x)
400004184,ignoreMobpdpR,log40(x)*20
400004184,bdR,log70(x)*20
400004185,maxLevel,50
400004185,damR_5th,2*x
400004185,ignoreMobpdpR,log40(x)*20
400004185,bdR,log70(x)*20
400004185,targetPlus_5th,log20(x)
400004186,maxLevel,50
400004186,damR_5th,2*x
400004186,cr,log20(x)*5
400004186,ignoreMobpdpR,log40(x)*20
400004186,bdR,log70(x)*20
400004187,maxLevel,50
400004187,damR_5th,2*x
400004187,targetPlus_5th,log20(x)
400004187,ignoreMobpdpR,log40(x)*20
400004187,bdR,log70(x)*20
400004188,maxLevel,50
400004188,damR_5th,2*x
400004188,ignoreMobpdpR,log40(x)*20
400004188,bdR,log70(x)*20
400004188,cr,log20(x)*5
400004189,maxLevel,50
400004189,damR_5th,2*x
400004189,targetPlus_5th,log20(x)
400004189,ignoreMobpdpR,log40(x)*20
400004189,bdR,log70(x)*20
400004190,maxLevel,50
400004190,damR_5th,2*x
400004190,ignoreMobpdpR,log40(x)*20
400004190,bdR,log70(x)*20
400004190,cr,log20(x)*5
400004191,maxLevel,50
400004191,damR_5th,7*x
400004191,targetPlus_5th,log20(x)
400004191,ignoreMobpdpR,log40(x)*20
400004191,bdR,log70(x)*20
400004192,maxLevel,50
400004192,damR_5th,5*x
400004192,targetPlus_5th,log20(x)
400004192,ignoreMobpdpR,log40(x)*20
400004192,bdR,log70(x)*20
400004193,maxLevel,50
400004193,damR_5th,3*x
400004193,cr,log20(x)*5
400004193,ignoreMobpdpR,log40(x)*20
400004193,bdR,log70(x)*20
400004194,maxLevel,50
400004194,damR_5th,3*x
400004194,targetPlus_5th,log20(x)
400004194,ignoreMobpdpR,log40(x)*20
400004194,bdR,log70(x)*20
400004195,maxLevel,50
400004195,damR_5th,3*x
400004195,targetPlus_5th,log20(x)
400004195,ignoreMobpdpR,log40(x)*20
400004195,bdR,log70(x)*20
400004196,maxLevel,50
400004196,damR_5th,2*x
400004196,targetPlus_5th,log20(x)
400004196,ignoreMobpdpR,log40(x)*20
400004196,bdR,log70(x)*20
400004197,maxLevel,50
400004197,damR_5th,2*x
400004197,ignoreMobpdpR,log40(x)*20
400004197,bdR,log70(x)*20
400004197,cr,log20(x)*5
400004198,maxLevel,50
400004198,damR_5th,2*x
400004198,ignoreMobpdpR,log40(x)*20
400004198,bdR,log70(x)*20
400004198,cr,log20(x)*5
400004199,maxLevel,50
400004199,damR_5th,2*x
400004199,targetPlus_5th,log20(x)
400004199,ignoreMobpdpR,log40(x)*20
400004199,bdR,log70(x)*20
400004200,maxLevel,50
400004200,damR_5th,7*x
400004200,targetPlus_5th,log20(x)
400004200,ignoreMobpdpR,log40(x)*20
400004200,bdR,log70(x)*20
400004201,maxLevel,50
400004201,damR_5th,2*x
400004201,targetPlus_5th,log20(x)
400004201,ignoreMobpdpR,log40(x)*20
400004201,bdR,log70(x)*20
400004202,maxLevel,50
400004202,damR_5th,5*x
400004202,targetPlus_5th,log20(x)
400004202,ignoreMobpdpR,log40(x)*20
400004202,bdR,log70(x)*20
400004203,maxLevel,50
400004203,damR_5th,2*x
400004203,ignoreMobpdpR,log40(x)*20
400004203,bdR,log70(x)*20
400004203,cr,log20(x)*5
400004204,maxLevel,50
400004204,damR_5th,2*x
400004204,targetPlus_5th,log20(x)
400004204,ignoreMobpdpR,log40(x)*20
400004204,bdR,log70(x)*20
400004205,maxLevel,50
400004205,damR_5th,3*x
400004205,ignoreMobpdpR,log40(x)*20
400004205,bdR,log70(x)*20
400004205,cr,log20(x)*5
400004206,maxLevel,50
400004206,damR_5th,2*x
400004206,targetPlus_5th,log20(x)
400004206,ignoreMobpdpR,log40(x)*20
400004206,bdR,log70(x)*20
400004207,maxLevel,50
400004207,damR_5th,5*x
400004207,targetPlus_5th,log20(x)
400004207,ignoreMobpdpR,log40(x)*20
400004207,bdR,log70(x)*20
400004208,maxLevel,50
400004208,damR_5th,2*x
400004208,ignoreMobpdpR,log40(x)*20
400004208,bdR,log70(x)*20
400004208,cr,log20(x)*5
400004209,maxLevel,50
400004209,damR_5th,2*x
400004209,ignoreMobpdpR,log40(x)*20
400004209,bdR,log70(x)*20
400004209,cr,log20(x)*5
400004210,maxLevel,50
400004210,damR_5th,7*x
400004210,ignoreMobpdpR,log40(x)*20
400004210,bdR,log70(x)*20
400004210,cr,log20(x)*5
400004211,maxLevel,50
400004211,damR_5th,2*x
400004211,ignoreMobpdpR,log40(x)*20
400004211,bdR,log70(x)*20
400004211,cr,log20(x)*5
400004212,maxLevel,50
400004212,damR_5th,5*x
400004212,ignoreMobpdpR,log40(x)*20
400004212,bdR,log70(x)*20
400004212,cr,log20(x)*5
400004213,maxLevel,50
400004213,damR_5th,3*x
400004213,ignoreMobpdpR,log40(x)*20
400004213,bdR,log70(x)*20
400004213,cr,log20(x)*5
400004214,maxLevel,50
400004214,damR_5th,3*x
400004214,targetPlus_5th,log20(x)
400004214,ignoreMobpdpR,log40(x)*20
400004214,bdR,log70(x)*20
400004215,maxLevel,50
400004215,damR_5th,2*x
400004215,ignoreMobpdpR,log40(x)*20
400004215,bdR,log70(x)*20
400004215,cr,log20(x)*5
400004216,maxLevel,50
400004216,damR_5th,2*x
400004216,targetPlus_5th,log20(x)
400004216,ignoreMobpdpR,log40(x)*20
400004216,bdR,log70(x)*20
400004217,maxLevel,50
400004217,damR_5th,2*x
400004217,ignoreMobpdpR,log40(x)*20
400004217,bdR,log70(x)*20
400004217,cr,log20(x)*5
400004218,maxLevel,50
400004218,damR_5th,2*x
400004218,ignoreMobpdpR,log40(x)*20
400004218,bdR,log70(x)*20
400004218,cr,log20(x)*5
400004219,maxLevel,50
400004219,damR_5th,7*x
400004219,targetPlus_5th,log20(x)
400004219,ignoreMobpdpR,log40(x)*20
400004219,bdR,log70(x)*20
400004220,maxLevel,50
400004220,damR_5th,7*x
400004220,targetPlus_5th,log20(x)
400004220,ignoreMobpdpR,log40(x)*20
400004220,bdR,log70(x)*20
400004221,maxLevel,50
400004221,damR_5th,5*x
400004221,targetPlus_5th,log20(x)
400004221,ignoreMobpdpR,log40(x)*20
400004221,bdR,log70(x)*20
400004222,maxLevel,50
400004222,damR_5th,5*x
400004222,targetPlus_5th,log20(x)
400004222,ignoreMobpdpR,log40(x)*20
400004222,bdR,log70(x)*20
400004223,maxLevel,50
400004223,damR_5th,3*x
400004223,targetPlus_5th,log20(x)
400004223,ignoreMobpdpR,log40(x)*20
400004223,bdR,log70(x)*20
400004224,maxLevel,50
400004224,damR_5th,3*x
400004224,targetPlus_5th,log20(x)
400004224,ignoreMobpdpR,log40(x)*20
400004224,bdR,log70(x)*20
400004225,maxLevel,50
400004225,damR_5th,2*x
400004225,targetPlus_5th,log20(x)
400004225,ignoreMobpdpR,log40(x)*20
400004225,bdR,log70(x)*20
400004226,maxLevel,50
400004226,damR_5th,2*x
400004226,targetPlus_5th,log20(x)
400004226,ignoreMobpdpR,log40(x)*20
400004226,bdR,log70(x)*20
400004227,maxLevel,50
400004227,damR_5th,2*x
400004227,targetPlus_5th,log20(x)
400004227,ignoreMobpdpR,log40(x)*20
400004227,bdR,log70(x)*20
400004228,maxLevel,50
400004228,damR_5th,2*x
400004228,ignoreMobpdpR,log40(x)*20
400004228,bdR,log70(x)*20
400004228,cr,log20(x)*5
400004229,maxLevel,50
400004229,damR_5th,7*x
400004229,targetPlus_5th,log20(x)
400004229,ignoreMobpdpR,log40(x)*20
400004229,bdR,log70(x)*20
400004230,maxLevel,50
400004230,damR_5th,2*x
400004230,targetPlus_5th,log20(x)
400004230,ignoreMobpdpR,log40(x)*20
400004230,bdR,log70(x)*20
400004231,maxLevel,50
400004231,damR_5th,5*x
400004231,targetPlus_5th,log20(x)
400004231,ignoreMobpdpR,log40(x)*20
400004231,bdR,log70(x)*20
400004232,maxLevel,50
400004232,damR_5th,5*x
400004232,targetPlus_5th,log20(x)
400004232,ignoreMobpdpR,log40(x)*20
400004232,bdR,log70(x)*20
400004233,maxLevel,50
400004233,damR_5th,3*x
400004233,targetPlus_5th,log20(x)
400004233,ignoreMobpdpR,log40(x)*20
400004233,bdR,log70(x)*20
400004234,maxLevel,50
400004234,damR_5th,2*x
400004234,targetPlus_5th,log20(x)
400004234,ignoreMobpdpR,log40(x)*20
400004234,bdR,log70(x)*20
400004235,maxLevel,50
400004235,damR_5th,2*x
400004235,targetPlus_5th,log20(x)
400004235,ignoreMobpdpR,log40(x)*20
400004235,bdR,log70(x)*20
400004236,maxLevel,50
400004236,damR_5th,2*x
400004236,ignoreMobpdpR,log40(x)*20
400004236,bdR,log70(x)*20
400004236,cr,log20(x)*5
400004237,maxLevel,50
400004237,damR_5th,2*x
400004237,targetPlus_5th,log20(x)
400004237,ignoreMobpdpR,log40(x)*20
400004237,bdR,log70(x)*20
400004238,maxLevel,50
400004238,damR_5th,2*x
400004238,targetPlus_5th,log20(x)
400004238,ignoreMobpdpR,log40(x)*20
400004238,bdR,log70(x)*20
400004239,maxLevel,50
400004239,damR_5th,2*x
400004239,targetPlus_5th,log20(x)
400004239,ignoreMobpdpR,log40(x)*20
400004239,bdR,log70(x)*20
400004240,maxLevel,50
400004240,damR_5th,2*x
400004240,ignoreMobpdpR,log40(x)*20
400004240,bdR,log70(x)*20
400004240,cr,log20(x)*5
400004241,maxLevel,50
400004241,damR_5th,2*x
400004241,targetPlus_5th,log20(x)
400004241,ignoreMobpdpR,log40(x)*20
400004241,bdR,log70(x)*20
400004242,maxLevel,50
400004242,damR_5th,2*x
400004242,targetPlus_5th,log20(x)
400004242,ignoreMobpdpR,log40(x)*20
400004242,bdR,log70(x)*20
400004243,maxLevel,50
400004243,damR_5th,2*x
400004243,targetPlus_5th,log20(x)
400004243,ignoreMobpdpR,log40(x)*20
400004243,bdR,log70(x)*20
400004244,maxLevel,50
400004244,damR_5th,3*x
400004244,targetPlus_5th,log20(x)
400004244,ignoreMobpdpR,log40(x)*20
400004244,bdR,log70(x)*20
400004245,maxLevel,50
400004245,damR_5th,2*x
400004245,targetPlus_5th,log20(x)
400004245,ignoreMobpdpR,log40(x)*20
400004245,bdR,log70(x)*20
400004246,maxLevel,50
400004246,damR_5th,2*x
400004246,targetPlus_5th,log20(x)
400004246,ignoreMobpdpR,log40(x)*20
400004246,bdR,log70(x)*20
400004247,maxLevel,50
400004247,damR_5th,2*x
400004247,targetPlus_5th,log20(x)
400004247,ignoreMobpdpR,log40(x)*20
400004247,bdR,log70(x)*20
400004248,maxLevel,50
400004248,damR_5th,2*x
400004248,ignoreMobpdpR,log40(x)*20
400004248,bdR,log70(x)*20
400004248,cr,log20(x)*5
400004249,maxLevel,50
400004249,damR_5th,2*x
400004249,ignoreMobpdpR,log40(x)*20
400004249,bdR,log70(x)*20
400004249,cr,log20(x)*5
400004250,maxLevel,50
400004250,damR_5th,2*x
400004250,targetPlus_5th,log20(x)
400004250,ignoreMobpdpR,log40(x)*20
400004250,bdR,log70(x)*20
400004251,maxLevel,50
400004251,damR_5th,3*x
400004251,ignoreMobpdpR,log40(x)*20
400004251,bdR,log70(x)*20
400004251,cr,log20(x)*5
400004252,maxLevel,50
400004252,damR_5th,2*x
400004252,targetPlus_5th,log20(x)
400004252,ignoreMobpdpR,log40(x)*20
400004252,bdR,log70(x)*20
400004253,maxLevel,50
400004253,damR_5th,2*x
400004253,targetPlus_5th,log20(x)
400004253,ignoreMobpdpR,log40(x)*20
400004253,bdR,log70(x)*20
400004255,maxLevel,50
400004255,damR_5th,2*x
400004255,targetPlus_5th,log20(x)
400004255,ignoreMobpdpR,log40(x)*20
400004255,bdR,log70(x)*20
400004256,maxLevel,50
400004256,damR_5th,2*x
400004256,targetPlus_5th,log20(x)
400004256,ignoreMobpdpR,log40(x)*20
400004256,bdR,log70(x)*20
400004259,maxLevel,50
400004259,damR_5th,2*x
400004259,ignoreMobpdpR,log40(x)*20
400004259,bdR,log70(x)*20
400004259,cr,log20(x)*5
400004260,maxLevel,50
400004260,damR_5th,2*x
400004260,targetPlus_5th,log20(x)
400004260,ignoreMobpdpR,log40(x)*20
400004260,bdR,log70(x)*20
400004261,maxLevel,50
400004261,damR_5th,2*x
