skillID,commonName,commonValue
20040190,intX,5
20040190,lukX,5
20051284,maxLevel,1
20051284,mpCon,20
20051284,range,300
20050285,maxLevel,1
20050285,x,1
20050285,z,100
20050285,v,30
20050286,maxLevel,2
20050286,prop,5*x
20050286,x,1
20050286,y,1
20050093,maxLevel,1
20050093,x,20
20050093,y,20
20050093,z,20
20050097,mpCon,0
20050097,damage,600
20050097,mobCount,10
20050097,maxLevel,1
20051098,mpCon,0
20051098,maxLevel,1
20051098,cooltime,5
20050099,damage,1200
20050099,mobCount,10
20050099,maxLevel,1
20050099,iceGageCon,20
20050099,prop,100
20050099,time,3
20050100,maxLevel,1
20050100,damage,500
20050100,attackCount,4
20050100,mobCount,10
20050100,iceGageCon,40
20050100,prop,100
20050100,dot,200
20050100,dotInterval,1
20050100,dotTime,5
20050103,maxLevel,1
20050103,mpCon,0
20050103,damage,900
20050103,iceGageCon,5
20050103,mobCount,10
20050103,prop,20
20050103,time,1
20050104,maxLevel,1
20050104,mobCount,10
20050104,mpCon,0
20050104,time,10
20050104,prop,50
20050104,x,2003
20050104,iceGageCon,60
20051105,maxLevel,1
20051105,morph,2002
20051105,mpCon,0
20051105,time,350
20050190,maxLevel,1
20050190,madX,5
20050190,padX,5
20050190,strX,5
20050190,dexX,5
20050190,intX,5
20050190,lukX,5
21000000,x,x
21000000,y,5
21000000,z,20
21000000,w,3
21000000,maxLevel,10
21000000,stanceProp,30+2*x
21000000,v,0
21000000,s,1
21000000,s2,10000
21000000,w2,10
21001010,mpCon,2+d(x/3)
21001010,damage,50+10*x
21001010,attackCount,2
21001010,mobCount,6
21001010,maxLevel,10
21000006,mpCon,2+d(x/3)
21000006,damage,50+10*x
21000006,attackCount,2
21000006,mobCount,6
21000006,maxLevel,10
21000007,mpCon,2+d(x/3)
21000007,damage,50+10*x
21000007,attackCount,2
21000007,mobCount,6
21000007,maxLevel,10
21000004,mpCon,5+d(x/2)
21000004,damage,200+15*x
21000004,mobCount,2+d(x/5)
21000004,attackCount,1
21000004,range,600
21000004,maxLevel,20
21000004,x,20
21000004,cooltime,3
21001009,mpCon,5+d(x/2)
21001009,damage,200+15*x
21001009,mobCount,2+d(x/5)
21001009,attackCount,1
21001009,range,450
21001009,maxLevel,20
21001009,x,20
21001009,cooltime,3
21001008,x,3
21001008,damage,100*x
21001008,maxLevel,5
21000005,maxLevel,1
21000005,x,400
21000005,PVPdamage,1
21100002,prop,100
21100002,time,x
21100002,mpCon,17+5*d(x/3)
21100002,damage,200+10*x
21100002,mobCount,5+d(x/2)
21100002,maxLevel,10
21100002,x,5
21100002,subTime,1000
21101011,mpCon,17+5*d(x/3)
21101011,damage,200+10*x
21101011,mobCount,5+d(x/2)
21101011,maxLevel,10
21101011,x,5
21101011,time,x
21101011,subTime,1000
21100018,damage,50+10*x
21100018,mobCount,5+d(x/2)
21100018,maxLevel,10
21100018,x,5
21100012,mpCon,10+4*u(x/2)
21100012,damage,150+40*x
21100012,mobCount,5+d(x/2)
21100012,x,50+5*x
21100012,maxLevel,10
21100012,y,1000
21101016,mpCon,10+4*u(x/2)
21101016,damage,150+40*x
21101016,mobCount,5+d(x/2)
21101016,x,50+5*x
21101016,maxLevel,10
21101016,y,800
21100013,mpCon,17+4*u(x/2)
21100013,damage,255+30*x
21100013,mobCount,5+d(x/2)
21100013,attackCount,3
21100013,prop,100
21100013,time,5
21100013,maxLevel,10
21101017,mpCon,17+4*u(x/2)
21101017,damage,255+30*x
21101017,mobCount,5+d(x/2)
21101017,attackCount,3
21101017,maxLevel,10
21101017,subTime,500
21101017,time,5
21101005,x,u(x/5)
21101005,prop,u(x/2)
21101005,maxLevel,10
21101005,mhpX,100*x
21101006,mpCon,23+u(x/2)
21101006,damage,100
21101006,time,10*x
21101006,mobCount,6
21101006,x,-x
21101006,y,2
21101006,z,40+3*x
21101006,maxLevel,10
21101006,damR,2*x
21110000,x,0
21110000,y,0
21110000,cr,10+4*x
21110000,maxLevel,10
21110026,mpCon,2+d(x/3)
21110026,damage,50+10*x
21110026,attackCount,2
21110026,mobCount,6
21110026,maxLevel,10
21110026,damPlus,10*x
21110022,mpCon,2+d(x/3)
21110022,damage,150+10*x
21110022,attackCount,2
21110022,mobCount,6
21110022,maxLevel,10
21110023,mpCon,2+d(x/3)
21110023,damage,150+10*x
21110023,attackCount,2
21110023,mobCount,6
21110023,maxLevel,10
21110020,mpCon,20+5*d(x/10)
21110020,damage,185+5*x
21110020,attackCount,5
21110020,mobCount,6
21110020,ignoreMobpdpR,5+d(x/2)
21110020,maxLevel,20
21110020,range,600
21110020,y,350
21110020,s,4
21110020,x,6
21110020,u,1
21111021,mpCon,20+5*d(x/10)
21111021,damage,185+5*x
21111021,attackCount,5
21111021,mobCount,6
21111021,ignoreMobpdpR,5+d(x/2)
21111021,maxLevel,20
21111021,range,600
21111021,y,350
21111021,s,4
21111021,x,6
21111021,u,1
21110027,maxLevel,20
21110027,damage,350
21110027,attackCount,4
21110027,mobCount,6
21110027,ballCount,1
21110027,range,600
21110028,mpCon,20+5*d(x/10)
21110028,damage,185+5*x
21110028,attackCount,5
21110028,mobCount,6
21110028,ignoreMobpdpR,5+d(x/2)
21110028,maxLevel,20
21110028,range,400
21110028,y,350
21110028,s,4
21110028,x,6
21110028,u,1
21110011,mpCon,20+d(x/2)
21110011,maxLevel,20
21110011,damage,180+10*x
21110011,mobCount,5+d(x/4)
21110011,attackCount,4
21110011,time,4+3*d(x/10)
21110011,dot,100+5*x
21110011,dotTime,4+d(x/10)
21110011,dotInterval,1
21110011,hcTime,2
21110011,hcProp,5
21111017,mpCon,20+d(x/2)
21111017,maxLevel,20
21111017,damage,180+10*x
21111017,mobCount,5+d(x/4)
21111017,attackCount,4
21111017,time,4+3*d(x/10)
21111017,dot,100+5*x
21111017,dotTime,4+d(x/10)
21111017,dotInterval,1
21111017,hcTime,2
21111017,hcProp,5
21110024,mpCon,20+d(x/2)
21110024,maxLevel,20
21110024,damage,180+10*x
21110024,mobCount,5+d(x/4)
21110024,attackCount,4
21110024,time,4+3*d(x/10)
21110024,dot,100+5*x
21110024,dotTime,4+d(x/10)
21110024,dotInterval,1
21110024,hcTime,2
21110024,hcProp,5
21110024,range,150
21110024,x,360
21110025,mpCon,20+d(x/2)
21110025,maxLevel,20
21110025,damage,180+10*x
21110025,mobCount,5+d(x/4)
21110025,attackCount,4
21110025,time,4+3*d(x/10)
21110025,dot,100+5*x
21110025,dotTime,4+d(x/10)
21110025,dotInterval,1
21110025,hcTime,2
21110025,hcProp,5
21110025,range,150
21110025,x,360
21110018,maxLevel,14
21110018,mpCon,13+d(x/2)
21110018,damage,100+5*x
21110018,attackCount,2
21110018,mobCount,10
21110018,cooltime,5
21111019,maxLevel,14
21111019,mpCon,13+d(x/2)
21111019,damage,100+5*x
21111019,attackCount,2
21111019,mobCount,10
21111019,cooltime,5
21120022,maxLevel,30
21120022,mpCon,40
21120022,damage,150+15*u(x/3)
21120022,attackCount,5
21120022,mobCount,8
21120022,ignoreMobpdpR,20
21120022,cr,100
21120022,r,175+15*u(x/3)
21120022,t,200+15*u(x/3)
21121016,maxLevel,30
21121016,mpCon,40
21121016,damage,175+15*u(x/3)
21121016,attackCount,5
21121016,mobCount,8
21121016,ignoreMobpdpR,20
21121016,cr,100
21121017,maxLevel,30
21121017,mpCon,40
21121017,damage,200+15*u(x/3)
21121017,attackCount,5
21121017,mobCount,8
21121017,ignoreMobpdpR,20
21121017,cr,100
21120024,maxLevel,30
21120024,damage,350
21120024,attackCount,4
21120024,mobCount,6
21120024,ballCount,u(x/10)
21120024,range,400
21120025,mpCon,20+5*d(x/10)
21120025,damage,185+5*x
21120025,attackCount,5
21120025,mobCount,6
21120025,ignoreMobpdpR,5+d(x/2)
21120025,maxLevel,20
21120025,ballDamage,350
21120025,ballAttackCount,4
21120025,ballMobCount,6
21120025,ballCount,u(x/10)
21120025,range,400
21120025,x,150
21120025,y,20
21120018,damage,200+15*x
21120018,attackCount,1
21120018,mobCount,12
21120018,range,300
21120018,maxLevel,30
21120018,subTime,10000
21120018,x,100
21120027,damage,1
21120027,attackCount,1
21120027,mobCount,12
21120027,maxLevel,30
21120027,subTime,5000
21120027,x,100
21121028,mpCon,200
21121028,range,300
21121028,maxLevel,30
21121028,s,12
21121028,u,1275+25*x
21121028,w,1
21120026,range,600
21120026,maxLevel,30
21120026,s,100
21120026,x,90
21120026,y,90
21120026,v,30
21120026,z,100+5*x
21120026,w,1
21120012,damage,150+x
21120012,prop,40+u(x/2)
21120012,ar,u(x/3)
21120012,padX,5+u(x/2)
21120012,maxLevel,30
21121057,maxLevel,1
21121057,mpCon,500
21121057,damage,800
21121057,attackCount,5
21121057,mobCount,15
21121057,x,500
21121057,y,3
21121057,w,20
21121057,time,10
21121057,cooltime,150
21121057,subTime,1000
22001010,maxLevel,10
22001010,mobCount,8
22001010,ppRecovery,1
22001010,damage,180+10*x
22001010,attackCount,2
22001012,maxLevel,10
22001012,x,50
22001012,y,1*x
22110010,maxLevel,20
22110010,mobCount,5
22110010,attackCount,3
22110010,damage,120+2*x
22110010,mpCon,20+d(x/2)
22111012,maxLevel,20
22111012,damage,100+4*x
22111012,attackCount,2
22111012,mobCount,8
22111012,mpCon,25+4*d(x/2)
22111012,cooltime,7
22111012,subTime,500
22110014,maxLevel,20
22110014,damage,420+7*x
22110014,attackCount,1
22110014,mobCount,8
22110013,maxLevel,20
22110013,mpCon,20+4*u(x/2)
22110013,damage,135+6*x
22110013,time,5+5*d(x/5)
22110013,x,x
22110013,mobCount,8
22110013,attackCount,3
22111017,maxLevel,1
22111017,mpCon,50
22111017,cooltime,5
22110022,maxLevel,20
22110022,damage,100+4*x
22110022,attackCount,2
22110022,mobCount,8
22110022,mpCon,25+4*d(x/2)
22110022,cooltime,7
22110022,subTime,500
22110023,maxLevel,20
22110023,damage,100+4*x
22110023,attackCount,2
22110023,mobCount,8
22110023,mpCon,25+4*d(x/2)
22110023,cooltime,7
22110023,subTime,500
22110024,maxLevel,20
22110024,damage,420+7*x
22110024,attackCount,1
22110024,mobCount,8
22110025,maxLevel,20
22110025,damage,420+7*x
22110025,attackCount,1
22110025,mobCount,8
22140010,maxLevel,20
22140010,mobCount,6
22140010,attackCount,4
22140010,damage,150+4*x
22140010,mpCon,9+2*x
22141012,maxLevel,20
22141012,mpCon,18+4*d(x/5)
22141012,prop,25+2*x
22141012,mobCount,6
22141012,cooltime,5
22141012,damage,59+x
22141012,attackCount,3
22140013,maxLevel,20
22140013,mpCon,20+4*u(x/2)
22140013,damage,135+6*x
22140013,time,5+5*d(x/5)
22140013,x,x
22140013,mobCount,8
22140013,attackCount,3
22140015,maxLevel,20
22140015,mpCon,20+x
22140015,damage,140+3*x
22140015,attackCount,40
22140015,z,-15-3*x
22140015,prop,20+d(x/2)
22140015,x,1000
22140015,mobCount,8
22140015,time,10000
22140015,subTime,5
22140015,attackDelay,330
22140014,maxLevel,20
22140014,mpCon,18+4*d(x/5)
22140014,prop,25+2*x
22140014,mobCount,6
22140014,cooltime,5
22140014,damage,59+x
22140014,attackCount,3
22141017,maxLevel,10
22141017,mobCount,15
22141017,attackCount,1
22141017,damage,70+3*x
22141017,mpCon,50+48*x
22141017,x,10+2*x
22141017,y,30+2*x
22141017,prop,3*x
22141017,time,10000+2000*x
22140019,maxLevel,10
22140019,x,x
22140019,mpCon,6+6*u(x/2)
22140019,time,50+10*x
22140020,maxLevel,10
22140020,x,115+x
22140020,y,100+x
22140021,maxLevel,20
22140021,damage,70+x
22140021,mobCount,3
22140021,attackCount,10
22140021,time,8
22140021,attackDelay,600
22140021,bulletCount,17
22140021,w,1
22140021,ppReq,1
22140021,cooltime,3
22140021,s2,700+35*x
22140021,u2,130+7*x
22140021,w2,20+2*x
22140021,z2,40+3*x
22140022,maxLevel,20
22140022,mpCon,18+4*d(x/5)
22140022,prop,25+2*x
22140022,mobCount,6
22140022,cooltime,5
22140022,damage,59+x
22140022,attackCount,3
22140023,maxLevel,20
22140023,mpCon,18+4*d(x/5)
22140023,prop,25+2*x
22140023,mobCount,6
22140023,cooltime,5
22140023,damage,59+x
22140023,attackCount,3
22140024,maxLevel,20
22140024,mpCon,20+x
22140024,damage,140+3*x
22140024,attackCount,40
22140024,z,-15-3*x
22140024,prop,20+d(x/2)
22140024,x,1000
22140024,mobCount,8
22140024,time,10000
22140024,subTime,5
22140024,attackDelay,330
22170060,maxLevel,30
22170060,mobCount,8
22170060,ppRecovery,1
22170060,damage,180+10*x
22170060,attackCount,2
22170061,maxLevel,30
22170061,mobCount,8
22170061,ppRecovery,1
22170061,damage,180+10*x
22170061,attackCount,2
22171062,maxLevel,20
22171062,mpCon,30+x
22171062,damage,900+14*x
22171062,mobCount,15
22171062,attackCount,4
22171063,maxLevel,30
22171063,mpCon,18+4*d(x/5)
22171063,prop,25+2*x
22171063,mobCount,6
22171063,cooltime,5
22171063,damage,59+x
22171063,attackCount,3
22170066,maxLevel,30
22170066,mpCon,18+4*d(x/5)
22170066,prop,25+2*x
22170066,mobCount,6
22170066,cooltime,5
22170066,damage,59+x
22170066,attackCount,3
22170064,maxLevel,30
22170064,damage,60+5*x
22170064,subTime,1500
22170064,time,4+d(x/4)
22170064,prop,10+4*x
22170064,mobCount,8
22170067,maxLevel,20
22170067,mpCon,18+4*d(x/5)
22170067,prop,25+2*x
22170067,mobCount,6
22170067,cooltime,5
22170067,damage,59+x
22170067,attackCount,3
22171095,maxLevel,10
22171095,mpCon,600
22171095,damage,400+8*x
22171095,cr,5+d(x/2)
22171095,cooltime,60-3*x
22171095,attackCount,10
22171095,mobCount,15
22171073,maxLevel,30
22171073,mpCon,30+2*x
22171073,time,55+5*x
22171073,epdd,300+10*x
22171073,emdd,300+10*x
22171073,PVPdamage,1+u(x/3)
22170070,maxLevel,20
22170070,x,115+x
22170070,prop,3*x
22170074,maxLevel,20
22170074,x,55-5*x
22170074,y,75+5*x
22170074,damage,4*x
22170075,maxLevel,20
22170075,bdR,1*x
22170093,maxLevel,30
22170093,damage,60+5*x
22170093,subTime,1500
22170093,time,4+d(x/4)
22170093,prop,10+4*x
22170093,mobCount,8
23001000,maxLevel,20
23001000,mpCon,8+2*d(x/6)
23001000,damage,105+x
23001000,bulletCount,3
23001000,mobCount,2
23001000,range,400
23001000,ballDelay,150
23001000,ballDelay1,150
23000001,maxLevel,15
23000001,er,x
23000001,psdSpeed,x
23000001,speedMax,10+x
23000001,u,150+x
23000004,maxLevel,1
23000004,prop,5
23000004,x,80
23101000,maxLevel,20
23101000,mpCon,14+d(x/2)
23101000,damage,60+x
23101000,bulletCount,4
23101000,mobCount,3
23101000,range,400
23101000,ballDelay,180
23101000,ballDelay1,180
23101000,ballDelay2,180
23100004,maxLevel,5
23100004,mpCon,12+4*d(x/5)
23100004,damage,75+3*x
23100004,mobCount,6
23100004,attackCount,4
23100003,maxLevel,15
23100003,mpCon,20+5*u(x/3)
23100003,time,60+8*x
23100003,x,u(x/3)
23100003,damage,u(x/3)
23111000,maxLevel,20
23111000,mpCon,20+3*d(x/4)
23111000,damage,65+x
23111000,mobCount,3
23111000,bulletCount,4
23111000,time,1
23111000,prop,u(x/4)
23111000,ballDelay,180
23111000,ballDelay1,90
23111000,ballDelay2,90
23111000,ballDelay3,90
23111000,range,400
23111000,x,x/2
23111003,maxLevel,20
23111003,mpCon,25+5*u(x/5)
23111003,damage,95+2*x
23111003,mobCount,4
23111003,attackCount,3
23111003,x,27+4*u(x/3)
23111003,y,x
23111003,cooltime,5
23111005,maxLevel,10
23111005,mpCon,60+20*d(x/5)
23111005,time,100+8*x
23111005,x,5+x
23111005,asrR,5+2*x
23111005,terR,5+2*x
23111009,maxLevel,10
23111009,mpCon,0
23111009,time,20+4*x
23111009,damage,130+6*x
23111009,dotTime,2*u(x/5)
23111009,dotInterval,1
23111009,dot,30+2*x
23111010,maxLevel,10
23111010,mpCon,0
23111010,time,20+4*x
23111010,damage,80-4*x
23111011,maxLevel,10
23111011,mpCon,140-8*x
23111011,time,20+4*x
23111011,damage,130+6*x
23111011,subTime,1
23111011,prop,u(x/2)
23111011,cooltime,80-4*x
23111011,v,130+6*x
23111011,w,2*u(x/5)
23111011,x,1
23111011,y,30+2*x
23111011,z,150+8*x
23121014,maxLevel,1
23121014,range,550
23121015,maxLevel,1
23121015,range,550
24001000,mpCon,15+d(x/3)
24001000,damage,70+x
24001000,mobCount,2
24001000,attackCount,2
24001000,maxLevel,20
24001001,maxLevel,20
24001001,x,x
24001002,maxLevel,15
24001002,mpCon,40-x
24001002,x,350+20*x
24001002,y,250+10*x
24001002,psdSpeed,5+x
24001002,speedMax,5+x
24001002,psdJump,5+x
24001002,u,140+5+x
24000003,maxLevel,10
24000003,er,3*d(x/2)
24000004,maxLevel,1
24000004,prop,20
24000004,time,20
24101000,maxLevel,20
24101000,mpCon,15+2*d(x/6)
24101000,damage,65+2*x
24101000,attackCount,3
24101000,mobCount,1
24101001,maxLevel,20
24101001,x,x
24101002,mpCon,20+4*u(x/3)
24101002,damage,180+16*u(x/3)
24101002,mobCount,4
24101002,maxLevel,15
24111006,maxLevel,20
24111006,mpCon,30+x
24111006,damage,90+x
24111006,attackCount,2
24111006,mobCount,3
24111006,damR,2*x
24111001,maxLevel,20
24111001,x,x
24110005,maxLevel,20
24110005,mpCon,40+2*x
24110005,time,40+10*x
24110005,indiePad,x
24110005,indieAcc,5*x
24110004,prop,5+x
24110004,maxLevel,10
24110004,x,0
24111008,mpCon,20
24111008,damage,100+2*x
24111008,mobCount,3
24111008,attackCount,3
24111008,maxLevel,20
24121001,maxLevel,30
24121001,x,x
24121005,maxLevel,30
24121005,mpCon,20+d(x/30)
24121005,damage,100+2*x
24121005,attackCount,1
24121005,mobCount,3
24121005,cooltime,21
24121005,x,1500
24121003,maxLevel,30
24121003,mpCon,40+d(x/2)
24121003,damR,10+2*x
24121003,range,390
24121003,u,30+d(x/2)+40
24121003,v,100+5*x
24121003,w,3
24121003,x,4
24121004,maxLevel,30
24121004,mpCon,30+3*x
24121004,time,30+7*x
24121004,damR,x
24121004,x,0
24121010,maxLevel,30
24121010,mpCon,0
24121010,damage,100+5*x
24121010,mobCount,4
24121010,attackCount,3
25001000,maxLevel,25
25001000,mpCon,5+d(x/6)
25001000,damage,60+x
25001000,mobCount,4
25001000,attackCount,2
25001000,x,4
25001000,y,70+2*x
25001000,z,2
25001002,maxLevel,25
25001002,mpCon,7+d(x/6)
25001002,damage,70+2*x
25001002,mobCount,4
25001002,attackCount,2
25001002,x,4
25001002,y,80+3*x
25001002,z,2
25000105,maxLevel,20
25000105,pddX,100+20*x
25000105,mddX,100+20*x
25000105,mhpR,10+x
25000105,mmpR,10+x
25101000,maxLevel,20
25101000,mpCon,13+d(x/4)
25101000,damage,220+7*x
25101000,mobCount,6
25101000,attackCount,2
25101000,x,6
25101000,y,220+7*x
25101000,z,2
25101000,v,15
25101000,s,20+x
25100002,maxLevel,20
25100002,mobCount,15
25100002,x,-20-x
25100002,prop,100
25100002,time,1
25100002,y,20+x
25101003,maxLevel,10
25101003,mpCon,20+x
25101003,damage,60+4*x
25101003,attackCount,4
25101003,mobCount,8
25101003,cooltime,11-x
25101004,maxLevel,10
25101004,mpCon,20+2*x
25101004,damage,70+4*x
25101004,mobCount,8
25101004,attackCount,4
25101004,cooltime,11-x
25101205,maxLevel,15
25101205,mpCon,25-x
25101205,range,1050
25101205,er,x
25100107,maxLevel,10
25100107,accX,30*x
25100107,evaX,30*x
25100107,actionSpeed,-1
25100108,maxLevel,10
25100108,strX,6*x
25101009,maxLevel,1
25101009,damage,60+4*x
25101009,attackCount,1
25101009,mobCount,1
25101009,bulletCount,1
25101009,prop,5+d(x/2)
25101009,x,1
25101009,y,1+d(x/10)
25100009,maxLevel,10
25100009,damage,60+4*x
25100009,attackCount,1
25100009,mobCount,1
25100009,bulletCount,1
25100009,prop,5+d(x/2)
25100009,x,1
25100009,y,1+d(x/10)
25100010,maxLevel,10
25100010,damage,60+4*x
25100010,attackCount,1
25100010,mobCount,1
25100010,bulletCount,1
25100010,prop,100
25100010,x,1
25100010,y,4
25100010,z,1+d(x/10)
25111000,maxLevel,20
25111000,mpCon,20+d(x/2)
25111000,damage,150+5*x
25111000,mobCount,6
25111000,attackCount,2
25111000,x,6
25111000,y,160+5*x
25111000,z,2
25111000,v,6
25111000,w,200+5*x
25111000,s,3
25111000,s2,8
25111000,q,220+5*x
25111000,u,1
25110001,maxLevel,20
25110001,mpCon,20+d(x/2)
25110001,damage,160+5*x
25110001,attackCount,2
25110001,mobCount,6
25110003,maxLevel,20
25110003,damage,220+5*x
25110003,attackCount,1
25110003,mobCount,8
25111004,maxLevel,10
25111004,mpCon,30+3*x
25111004,damage,110+5*x
25111004,attackCount,4
25111004,mobCount,6
25111004,cooltime,11-x
25111206,maxLevel,15
25111206,mpCon,35+2*x
25111206,time,10+x
25111206,cooltime,300-8*x
25111209,maxLevel,10
25111209,y,1+d(x/5)
25111209,cooltime,420-12*x
25111209,x,250+20*x
25111209,z,4
25111209,v,5+x
25111209,s,420-12*x
25110107,maxLevel,20
25110107,damR,x
25110107,padX,x
25110108,maxLevel,10
25110108,pddX,150*x
25110108,mddX,150*x
25110108,asrR,4*x
25110108,terR,4*x
25110210,maxLevel,20
25110210,time,5+d(x/2)
25110210,prop,5+d(x/4)
25110210,x,x
25110210,y,5+d(x/2)
25110210,z,10+d(x/2)
25111211,maxLevel,10
25111211,damage,250+20*x
25111211,attackCount,4
25111211,mobCount,5+x
25111211,y,1+d(x/5)
25111211,x,420-12*x
25121000,maxLevel,30
25121000,mpCon,30+d(x/2)
25121000,damage,140+4*x
25121000,attackCount,3
25121000,mobCount,8
25121000,x,8
25121000,y,150+4*x
25121000,z,3
25121000,v,8
25121000,w,160+4*x
25121000,s,3
25121000,s2,8
25121000,q,180+4*x
25121000,u,3
25121000,time,u(x/15)
25121000,prop,40+2*x
25120001,maxLevel,30
25120001,mpCon,30+d(x/2)
25120001,damage,150+4*x
25120001,attackCount,3
25120001,mobCount,8
25120002,maxLevel,30
25120002,mpCon,30+d(x/2)
25120002,damage,160+4*x
25120002,attackCount,3
25120002,mobCount,8
25121005,maxLevel,30
25121005,mpCon,50+x
25121005,attackCount,8
25121005,mobCount,3
25121005,damage,230+5*x
25121006,maxLevel,20
25121006,mpCon,60+2*x
25121006,attackCount,3
25121006,mobCount,10
25121006,damage,400+15*x
25121006,dot,150+5*x
25121006,dotInterval,1
25121006,dotTime,5+d(x/2)
25121006,cr,100
25121006,x,1+d(x/5)
25121006,cooltime,180-6*x
25121007,maxLevel,20
25121007,mpCon,60+2*x
25121007,damage,1200+40*x
25121007,attackCount,1
25121007,mobCount,6
25121007,x,50
25121007,y,40+3*x
25121007,z,50
25121007,time,10+x
25121007,cooltime,300-9*x
25121209,maxLevel,10
25121209,mpCon,35+x
25121209,x,1+d(x/10)
25121209,time,10+x
25121209,cooltime,180-6*x
25120110,maxLevel,20
25120110,damage,100+5*x
25120110,attackCount,1
25120110,mobCount,1
25120110,prop,10+d(x/2)
25120110,bulletCount,1
25120110,x,2
25120110,y,2+d(x/20)
25121211,maxLevel,5
25121211,mpCon,30
25121211,cooltime,660-60*x
25121211,time,1
25120113,maxLevel,30
25120113,mastery,50+x
25120214,maxLevel,30
25120214,x,10+2*x
25120214,y,30+3*x
25120115,maxLevel,20
25120115,damage,100+5*x
25120115,mobCount,1
25120115,attackCount,1
25120115,prop,100
25120115,bulletCount,1
25120115,x,1
25120115,y,5
25120115,z,2+d(x/20)
25121030,maxLevel,1
25121030,mpCon,50
25121030,damage,700
25121030,attackCount,1
25121030,mobCount,15
25121030,time,8
25121030,cooltime,120
25121030,subTime,360
27001100,maxLevel,20
27001100,mpCon,15+d(x/3)
27001100,damage,220+3*x
27001100,range,400
27001100,mobCount,5
27001100,attackCount,1
27001100,gauge,123
27001201,maxLevel,20
27001201,mpCon,16+d(x/3)
27001201,damage,87+x
27001201,attackCount,3
27001201,gauge,140
27001201,mobCount,6
27001002,maxLevel,10
27001002,mpCon,30-x
27001002,time,720
27001002,psdSpeed,2*x
27001002,psdJump,x
27001002,x,110+6*x
27001002,y,250+5*x
27000003,maxLevel,10
27000003,x,5+8*x
27000003,pddX,15*x
27000003,mddX,15*x
27001005,maxLevel,1
27001005,x,20
27001005,prop,10
27001005,time,5
27000004,maxLevel,20
27000004,indieMmpR,10+x
27000004,time,80+5*x
27000004,mpCon,0
27000106,maxLevel,5
27000106,mdR,x
27000207,maxLevel,5
27000207,mdR,x
27101100,maxLevel,20
27101100,mpCon,21+d(x/2)
27101100,damage,95+x
27101100,bulletCount,4
27101100,mobCount,6
27101100,gauge,225
27101100,ballDelay,90
27101100,ballDelay1,210
27101100,ballDelay2,90
27101101,maxLevel,10
27101101,mpCon,10+d(x/2)
27101101,mobCount,10
27101101,gauge,30
27101101,x,350
27101101,prop,50+5*x
27101101,time,1+d(x/5)
27101202,maxLevel,20
27101202,mpCon,5+2*d(x/4)
27101202,damage,108+3*x
27101202,mobCount,8
27101202,attackCount,1
27101202,x,16
27101202,gauge,173
27101202,y,350
27111100,maxLevel,20
27111100,mpCon,10+d(x/2)
27111100,damage,101+x
27111100,attackCount,4
27111100,mobCount,8
27111100,gauge,155
27111100,x,60
27111100,y,45
27111100,range,530
27111100,v,36
27111101,maxLevel,20
27111101,mpCon,31+d(x/2)
27111101,damage,120+3*x
27111101,hp,40*x
27111101,attackCount,3
27111101,mobCount,6
27111101,gauge,50
27111202,maxLevel,20
27111202,mpCon,45+3*d(x/2)
27111202,damage,321+2*x
27111202,mobCount,6
27111202,attackCount,2
27111202,gauge,210
27111303,maxLevel,20
27111303,mpCon,60+3*x
27111303,damage,190+2*x
27111303,attackCount,6
27111303,mobCount,10
27111303,cooltime,34-d(x/2)
27111004,maxLevel,10
27111004,mpCon,210-x
27111004,cooltime,600-30*x
27111004,asrR,4*x
27111004,terR,4*x
27111006,maxLevel,20
27111006,mpCon,35+x
27111006,time,60+6*x
27111006,emad,10+3*d(x/2)
27121100,maxLevel,30
27121100,mpCon,61+2*d(x/3)
27121100,damage,250+5*x
27121100,mobCount,8
27121100,attackCount,4
27121100,gauge,264
27121100,x,10
27121100,y,400
27121100,time,330
27121100,v,120
27121100,range,350
27121201,maxLevel,30
27121201,mpCon,40+d(x/3)
27121201,damage,90+3*x
27121201,mobCount,8
27121201,attackCount,1
27121201,time,4000
27121201,w,280+3*x
27121201,x,1800
27121201,y,5
27121201,gauge,10
27121201,cooltime,5
27121201,attackDelay,210
27120211,maxLevel,30
27120211,damage,280+3*x
27120211,mobCount,3
27120211,attackCount,1
27121202,maxLevel,30
27121202,mpCon,55+3*u(x/2)
27121202,damage,220+4*x
27121202,attackCount,7
27121202,mobCount,8
27121202,gauge,397
27121303,maxLevel,30
27121303,mpCon,34+d(x/2)
27121303,cooltime,42-x
27121303,damage,273+2*x
27121303,attackCount,7
27121303,cr,100
27121303,ignoreMobpdpR,10+x
27121303,mobCount,2
27121006,maxLevel,30
27121006,mpCon,55+x
27121006,time,30+5*x
27121006,x,10+x
27121006,y,10+3*x
27120008,maxLevel,10
27120008,time,x
27120008,x,x
27120008,damR,20*x
30000093,maxLevel,1
30000093,x,100
30000093,damage,500
30000093,z,20
30000097,mpCon,0
30000097,damage,600
30000097,mobCount,10
30000097,maxLevel,1
30001098,mpCon,0
30001098,maxLevel,1
30001098,cooltime,5
30000099,damage,1200
30000099,mobCount,10
30000099,maxLevel,1
30000099,iceGageCon,20
30000099,prop,100
30000099,time,3
30000100,maxLevel,1
30000100,damage,500
30000100,attackCount,4
30000100,mobCount,10
30000100,iceGageCon,40
30000100,prop,100
30000100,dot,200
30000100,dotInterval,1
30000100,dotTime,5
30000103,maxLevel,1
